"","pol_ID_parallel","pol_ID_orthogonal","well_ID","POCO","CADASTRO","OPERADOR","POCO_OPERADOR","ESTADO","BACIA","BLOCO","SIG_CAMPO","CAMPO","TERRA_MAR","POCO_POS_ANP","TIPO","CATEGORIA","RECLASSIFICACAO","SITUACAO","INICIO","TERMINO","CONCLUSAO","TITULARIDADE","LATITUDE_BASE_4C","LONGITUDE_BASE_4C","LATITUDE_BASE_DD","LONGITUDE_BASE_DD","DATUM_HORIZONTAL","TIPO_DE_COORDENADA_DE_BASE","DIRECAO","PROFUNDIDADE_VERTICAL_M","PROFUNDIDADE_SONDADOR_M","PROFUNDIDADE_MEDIDA_M","REFERENCIA_DE_PROFUNDIDADE","MESA_ROTATIVA","COTA_ALTIMETRICA_M","LAMINA_D_AGUA_M","DATUM_VERTICAL","UNIDADE_ESTRATIGRAFICA","GEOLOGIA_GRUPO_FINAL","GEOLOGIA_FORMACAO_FINAL","GEOLOGIA_MEMBRO_FINAL","CDPE","AGP","PC","PAG","PERFIS_CONVENCIONAIS","DURANTE_PERFURACAO","PERFIS_DIGITAIS","PERFIS_PROCESSADOS","PERFIS_ESPECIAIS","AMOSTRA_LATERAL","SISMICA","TABELA_TEMPO_PROFUNDIDADE","DADOS_DIRECIONAIS","TESTE_A_CABO","TESTE_DE_FORMACAO","CANHONEIO","TESTEMUNHO","GEOQUIMICA","SIG_SONDA","NOM_SONDA","DHA_ATUALIZACAO","Begin_Year","Conclusion_Year","End_Year","Type","Success","munic_code_orthogonal","munic_code_parallel"
"2307","chunk_3_4","chunk_3_9",2878,"9-MLS-23D-RJS",742810242300,"Petrobras","9MLS 0023D RJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","N","Explotatório","Especial","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","3/24/2000 0:00","4/5/2000 0:00","4/5/2000 0:00","Público","-22:35:47,542","-40:04:16,511",-22.5965394444,-40.0712530555,"SIRGAS2000","Definitiva","Direcional",NA,1970,NA,"MR",27,NA,1180,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","SS-16 - P                     ","","3/1/2020 5:00",2000,2000,2000,"Development",NA,3301009,3301306
"2308","chunk_3_4","chunk_3_9",251,"7-MLS-220H-RJS",74281027934,"Petrobras","7MLS220HRJS","RJ","Campos","","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","11/20/2014 0:00","1/16/2015 0:00","1/18/2015 0:00","Público","-22:35:56,713","-39:59:09,415",-22.5990869444,-39.9859486111,"SIRGAS2000","Definitiva","Horizontal",-2864.6,4379,4379,"MR",32,0,1550,"NM",NA,"Campos","Carapebus","","Existe","","","","","Existe","","","","","","","Existe","Existe","","","","","NS-33","NORBE IX","3/1/2020 5:00",2014,2015,2015,"Development","Unsuccessfull",3301009,3301306
"2309","chunk_3_4","chunk_3_9",1387,"7-MLS-63HP-RJS",74281024049,"Petrobras","7MLS63HPRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","7/19/2009 0:00","7/19/2009 0:00","7/21/2009 0:00","Público","-22:35:19,822","-40:05:48,347",-22.5888394444,-40.0967630555,"SIRGAS2000","Definitiva","Horizontal",2614,2765,2765,"MR",19,0,1114,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","SS-57","ENSCO 6002","3/1/2020 5:00",2009,2009,2009,"Development",NA,3301009,3301306
"2310","chunk_3_4","chunk_3_9",2604,"8-BR-38D-RJS",74281019613,"Petrobras","8BR38DRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Injeção","","FECHADO","9/10/2001 0:00","NA/NA/NA","12/18/2001 0:00","Público","-22:34:28,906","-40:17:05,587",-22.5746961111,-40.2848852777,"SIRGAS2000","Definitiva","Direcional",NA,2595,2595,"MR",27,NA,797,"NM",NA,"","","","","Existe","","","Existe","","","","Existe","","","","Existe","","","","","","SS-50","TRANSOCEAN DRILLER","3/1/2020 5:00",2001,2001,NA,"Development","Other",3301009,3301306
"2311","chunk_3_4","chunk_3_9",2989,"8-BR-15HP-RJS",742810233900,"Petrobras","8BR  0015HPRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","N","Explotatório","Injeção","INJEÇÃO DE ÁGUA","INJETANDO","1/25/1999 0:00","2/23/1999 0:00","2/23/1999 0:00","Público","-22:33:46,646","-40:18:45,565",-22.5629572222,-40.3126569444,"SIRGAS2000","Definitiva","Horizontal",NA,3682,NA,"MR",26,NA,709,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","","SS-50","TRANSOCEAN DRILLER","3/1/2020 5:00",1999,1999,1999,"Development","Other",3301009,3301306
"2312","chunk_3_4","chunk_3_9",169,"7-MLS-225D-RJS",74281028369,"Petrobras","7MLS225DRJS","RJ","Campos","","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","FECHADO","7/31/2015 0:00","2/18/2016 0:00","2/28/2016 0:00","Público","-22:35:15,898","-40:03:20,700",-22.5877494444,-40.05575,"SIRGAS2000","Definitiva","Direcional",-4254.9,5031,5031,"MR",33,0,1189,"NM",NA,"Macaé","Quissamã","","Existe","","","","Existe","Existe","","","","","","","Existe","Existe","","","","","SS-74","Sevan Driller","3/1/2020 5:00",2015,2016,2016,"Development","Successfull",3301009,3301306
"2313","chunk_3_4","chunk_3_9",5240,"3-RJS-120-RJ",742810029200,"Petrobras","3RJS 0120  RJ","RJ","Campos","CO","CO   ","CORVINA","M","N","Exploratório","Extensão","EXTENSÃO PARA PETRÓLEO","ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO","11/18/1979 0:00","12/19/1979 0:00","12/19/1979 0:00","Público","-22:34:51,981","-40:31:38,973",-22.5811058333,-40.5274925,"SIRGAS2000","Definitiva","Vertical",NA,3178,NA,"MR",31,NA,233,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","","SS-8                          ","","3/1/2020 5:00",1979,1979,1979,"Exploratory","Successfull",3301009,3301306
"2314","chunk_3_4","chunk_3_9",3406,"7-CO-11D-RJS",742810202700,"Petrobras","7CO  0011D RJS","RJ","Campos","CO","CO   ","CORVINA","M","N","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","ABANDONADO PERMANENTEMENTE","8/26/1993 0:00","10/11/1993 0:00","10/4/1993 0:00","Público","-22:34:15,651","-40:30:20,851",-22.5710141666,-40.5057919444,"SIRGAS2000","Definitiva","Direcional",NA,2874,NA,"MR",28,NA,255,"NM",NA,"","","","Existe","","Existe","","","","Existe","","","","","","","","","","","","SS36                          ","","3/1/2020 5:00",1993,1993,1993,"Development","Successfull",3301009,3301306
"2315","chunk_3_4","chunk_3_9",2324,"9-MLS-74D-RJS",74281020367,"Petrobras","9MLS74DRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Especial","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","3/3/2003 0:00","4/1/2003 0:00","4/6/2003 0:00","Público","-22:35:07,559","-40:01:08,389",-22.5854330555,-40.0189969444,"SIRGAS2000","Definitiva","Direcional",NA,3385,3385,"MR",14,0,1316,"NM",NA,"","","","Existe","Existe","","","Existe","Existe","Existe","","","","","","Existe","Existe","","","","","NS-15","PARAGON DPDS3 (NOBLE ROGER EASON)","3/1/2020 5:00",2003,2003,2003,"Development","Unsuccessfull",3301009,3301306
"2316","chunk_3_4","chunk_3_9",1894,"7-MLH-5HP-RJS",74281021698,"Petrobras","7MLH5HPRJS","RJ","Campos","MLH","MLH  ","MALHADO","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","FECHADO","2/10/2006 0:00","3/14/2006 0:00","4/28/2006 0:00","Público","-22:35:12,908","-40:28:33,582",-22.5869188888,-40.475995,"SIRGAS2000","Definitiva","Horizontal",2744.4,3264,3264,"MR",25,0,387,"NM",NA,"","","","Existe","","","","Existe","Existe","","","","","","","Existe","","","","","","SS-22","PETROBRAS XVII","3/1/2020 5:00",2006,2006,2006,"Development","Successfull",3301009,3301306
"2317","chunk_3_4","chunk_3_9",1363,"8-MLS-65HP-RJS",74281024139,"Petrobras","8MLS65HPRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Injeção","INJEÇÃO DE ÁGUA","INJETANDO","8/25/2009 0:00","9/19/2009 0:00","11/5/2009 0:00","Público","-22:34:29,949","-40:06:34,382",-22.5749858333,-40.1095505555,"SIRGAS2000","Definitiva","Horizontal",-2731,0,3888,"MR",14,0,1060,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-17","PARAGON DPDS2 (NOBLE LEO SEGERIUS)","3/1/2020 5:00",2009,2009,2009,"Development","Other",3301009,3301306
"2318","chunk_3_4","chunk_3_9",2895,"9-MLS-15D-RJS",742810240700,"Petrobras","9MLS 0015D RJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","N","Explotatório","Especial","OBSERVAÇÃO","ABANDONADO PERMANENTEMENTE","2/16/2000 0:00","3/3/2000 0:00","3/3/2000 0:00","Público","-22:34:08,325","-40:04:28,898",-22.5689791666,-40.0746938888,"SIRGAS2000","Definitiva","Direcional",0,3138,0,"MR",27,0,1098,"NM",NA,"","","","","","","","","","Existe","","","","","","Existe","","","","","","SS-16","PETROBRAS X","3/1/2020 5:00",2000,2000,2000,"Development","Other",3301009,3301306
"2319","chunk_3_4","chunk_3_9",1039,"8-MLS-181HP-RJS",74281025320,"Petrobras","8MLS181HPRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Injeção","ABANDONADO POR OUTRAS RAZÕES","INJETANDO","1/25/2011 0:00","9/26/2011 0:00","9/29/2011 0:00","Público","-22:35:27,359","-39:59:39,337",-22.5909330555,-39.9942602777,"SIRGAS2000","Definitiva","Horizontal",-2917,3640,3640,"MR",13,0,1438,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-18","NOBLE MURAVLENKO","3/1/2020 5:00",2011,2011,2011,"Development","Unsuccessfull",3301009,3301306
"2320","chunk_3_4","chunk_3_9",6633,"8-MLS-229D-RJS",74281029011,"Petrobras","","RJ","Campos","","","","M","","","Injeção","","","NA/NA/NA","NA/NA/NA","10/17/2018 0:00","Confidencial","-22:35:40,528","-40:04:32,119",-22.5945911111,-40.0755886111,"SIRGAS2000","Definitiva","",NA,NA,NA,"",NA,NA,NA,"",NA,"","","","","","","","","","","","","","","","","","","","","","","","3/1/2020 5:00",NA,2018,NA,"Other","Other",3301009,3301306
"2321","chunk_3_4","chunk_3_9",2183,"7-MLS-73HPA-RJS",74281020770,"Petrobras","7MLS73HPARJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","ABANDONADO POR OUTRAS RAZÕES","ABANDONADO PERMANENTEMENTE","1/8/2004 0:00","1/21/2004 0:00","3/4/2004 0:00","Público","-22:34:11,899","-40:02:15,386",-22.5699719444,-40.0376072222,"SIRGAS2000","Definitiva","Horizontal",NA,0,0,"MR",21,0,1219,"NM",NA,"","","","","","","","","","Existe","","","","","","Existe","","","","","","SS-56","ENSCO 6001","3/1/2020 5:00",2004,2004,2004,"Development","Unsuccessfull",3301009,3301306
"2322","chunk_3_4","chunk_3_9",82,"9-MLS-199D-RJS",74281028849,"Petrobras","9MLS199DRJS","RJ","Campos","","MLS  ","MARLIM SUL","M","S","Explotatório","Especial","OBSERVAÇÃO","ABANDONADO PERMANENTEMENTE","8/13/2016 0:00","10/31/2016 0:00","10/31/2016 0:00","Público","-22:34:34,343","-40:05:02,839",-22.5762063888,-40.0841219444,"SIRGAS2000","Definitiva","Direcional",-2686,3216,3216,"MR",26,0,1095,"NM",NA,"Campos","Ubatuba","Geribá","Existe","","","","","Existe","","","","","","","Existe","Existe","","","","","NS-44","LAGUNA STAR","3/1/2020 5:00",2016,2016,2016,"Development","Other",3301009,3301306
"2323","chunk_3_4","chunk_3_9",6646,"8-MLS-232D-RJS",74281029485,"Petrobras","","RJ","Campos","","","","M","","","Injeção","","","NA/NA/NA","NA/NA/NA","NA/NA/NA","Confidencial","-22:34:03,430","-40:04:46,491",-22.5676194444,-40.0795808333,"SIRGAS2000","Definitiva","",NA,NA,NA,"",NA,NA,NA,"",NA,"","","","","","","","","","","","","","","","","","","","","","","","3/1/2020 5:00",NA,NA,NA,"Other","Other",3301009,3301306
"2324","chunk_3_4","chunk_3_9",2562,"9-BR-41D-RJS",74281019722,"Petrobras","9BR41DRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Especial","","ABANDONADO PERMANENTEMENTE","11/29/2001 0:00","NA/NA/NA","1/10/2002 0:00","Público","-22:33:50,835","-40:16:38,161",-22.5641208333,-40.2772669444,"SIRGAS2000","Definitiva","Direcional",0,4455,4455,"MR",26,0,799,"NM",NA,"","","","","Existe","","","Existe","Existe","","","","","","","Existe","Existe","","","","","SS-55","OCEAN ALLIANCE","3/1/2020 5:00",2001,2002,NA,"Development","Other",3301009,3301306
"2325","chunk_3_4","chunk_3_9",3377,"7-CO-12D-RJS",742810205600,"Petrobras","7CO  0012D RJS","RJ","Campos","CO","CO   ","CORVINA","M","N","Explotatório","Desenvolvimento","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","12/24/1993 0:00","12/31/1993 0:00","12/31/1993 0:00","Público","-22:33:46,591","-40:32:17,389",-22.5629419444,-40.5381636111,"SIRGAS2000","Definitiva","Direcional",NA,513,NA,"MR",28,NA,180,"NM",NA,"","","","","","","","","","","","","","","","","","","","","","SS36                          ","","3/1/2020 5:00",1993,1993,1993,"Development",NA,3301009,3301306
"2326","chunk_3_4","chunk_3_9",40,"7-MLS-227HPA-RJS",74281028944,"Petrobras","7MLS227HPARJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","EM INTERVENÇÃO","3/23/2017 0:00","3/27/2017 0:00","4/10/2017 0:00","Público","-22:33:37,381","-40:00:47,088",-22.5603836111,-40.01308,"SIRGAS2000","Definitiva","Horizontal",-2933.3,4260,4260,"MR",26,0,1263,"NM",NA,"Campos","Carapebus","","Existe","","","","","Existe","","Existe","","","","","Existe","","","","","","NS-44","LAGUNA STAR","3/1/2020 5:00",2017,2017,2017,"Development","Successfull",3301009,3301306
"2327","chunk_3_4","chunk_3_9",5251,"3-RJS-119D-RJ",742810028500,"Petrobras","3RJS 0119D RJ","RJ","Campos","CO","CO   ","CORVINA","M","N","Exploratório","Extensão","ABANDONADO POR ACIDENTE MECÂNICO","ABANDONADO PERMANENTEMENTE","10/28/1979 0:00","11/20/1979 0:00","11/20/1979 0:00","Público","-22:33:40,720","-40:32:22,432",-22.5613111111,-40.5395644444,"SIRGAS2000","Definitiva","Direcional",NA,1930,NA,"MR",31,NA,177,"NM",NA,"","","","","Existe","","","","","","","","","","","","","","","","","SS-7                          ","","3/1/2020 5:00",1979,1979,1979,"Exploratory",NA,3301009,3301306
"2328","chunk_3_4","chunk_3_9",2702,"7-BR-29HP-RJS",74281019347,"Petrobras","7BR29HPRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Desenvolvimento","ABANDONADO POR PERDA CIRCULAÇÃO","PRODUZINDO","4/4/2001 0:00","4/28/2001 0:00","5/3/2001 0:00","Público","-22:33:44,460","-40:16:32,440",-22.56235,-40.2756777777,"SIRGAS2000","Definitiva","Horizontal",0,4703,4703,"MR",25,0,802,"NM",NA,"","","","","","","","","","Existe","","","","","","Existe","","","","","","SS-55","OCEAN ALLIANCE","3/1/2020 5:00",2001,2001,2001,"Development","Unsuccessfull",3301009,3301306
"2329","chunk_3_4","chunk_3_9",2687,"7-MLS-42H-RJS",74281019373,"Petrobras","7MLS42HRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","","FECHADO","4/15/2001 0:00","NA/NA/NA","8/7/2001 0:00","Público","-22:34:44,822","-40:02:45,612",-22.5791172222,-40.0460033333,"SIRGAS2000","Definitiva","Horizontal",0,5211,5211,"MR",27,0,1212,"NM",NA,"","","","","","","","","","Existe","","","","","","Existe","","","","","","SS-16","PETROBRAS X","3/1/2020 5:00",2001,2001,NA,"Development","Other",3301009,3301306
"2330","chunk_3_4","chunk_3_9",1561,"6-BRSA-647D-RJS",74281023215,"Petrobras","6MLS146DRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Exploratório","Jazida Mais Profunda","DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO","FECHADO","8/5/2008 0:00","10/17/2008 0:00","1/10/2009 0:00","Público","-22:33:57,967","-40:00:10,801",-22.5661019444,-40.0030002777,"SIRGAS2000","Definitiva","Direcional",-4573.5,4704,4704,"MR",12,0,1308,"NM",NA,"","","","Existe","Existe","Existe","","Existe","Existe","","","","Existe","Existe","","Existe","Existe","Existe","","","","NS-09","S. C. LANCER","3/1/2020 5:00",2008,2009,2008,"Exploratory","Successfull",3301009,3301306
"2331","chunk_3_4","chunk_3_9",5234,"3-RJS-119DA-RJ",742810029500,"Petrobras","3RJS 0119DARJ","RJ","Campos","CO","CO   ","CORVINA","M","N","Exploratório","Extensão","EXTENSÃO PARA PETRÓLEO","ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO","11/27/1979 0:00","1/4/1980 0:00","1/4/1980 0:00","Público","-22:33:40,529","-40:32:21,977",-22.5612580555,-40.5394380555,"SIRGAS2000","Definitiva","Direcional",NA,3300,NA,"MR",30,NA,178,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","","SS-7                          ","","3/1/2020 5:00",1979,1980,1980,"Exploratory","Successfull",3301009,3301306
"2332","chunk_3_4","chunk_3_9",1094,"8-MLS-161HP-RJS",74281025171,"Petrobras","8MLS161HPRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Injeção","INJEÇÃO DE ÁGUA","INJETANDO","11/5/2010 0:00","11/10/2010 0:00","11/17/2010 0:00","Público","-22:34:54,838","-40:01:53,649",-22.5818994444,-40.0315691666,"SIRGAS2000","Definitiva","Horizontal",-2801,3643,3643,"MR",12.5,0,1262,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-16","PEREGRINE I","3/1/2020 5:00",2010,2010,2010,"Development","Other",3301009,3301306
"2333","chunk_3_4","chunk_3_9",2141,"8-MLS-47HA-RJS",74281020896,"Petrobras","8MLS47HARJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Injeção","INJEÇÃO DE ÁGUA","FECHADO","5/2/2004 0:00","5/19/2004 0:00","7/2/2004 0:00","Público","-22:34:47,479","-40:01:05,558",-22.5798552777,-40.0182105555,"SIRGAS2000","Definitiva","Horizontal",NA,0,0,"MR",25,0,1306,"NM",NA,"","","","Existe","Existe","","","","","Existe","","","","","","Existe","","","","","","SS-51","LOUSIANA","3/1/2020 5:00",2004,2004,2004,"Development","Other",3301009,3301306
"2334","chunk_3_4","chunk_3_9",3566,"3-RJS-458-RJ",742810189800,"Petrobras","3RJS 0458  RJ","RJ","Campos","BR","BR   ","BARRACUDA","M","N","Exploratório","Extensão","DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO","FECHADO","9/27/1991 0:00","11/1/1991 0:00","11/1/1991 0:00","Público","-22:34:13,251","-40:17:44,442",-22.5703475,-40.2956783333,"SIRGAS2000","Definitiva","Vertical",NA,3132,NA,"MR",13,NA,764,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","Existe","Existe","","","","","","Existe","NS-11","PARAGON DPDS1 (NOBLE PHOENIX)","3/1/2020 5:00",1991,1991,1991,"Exploratory","Successfull",3301009,3301306
"2335","chunk_3_4","chunk_3_9",3386,"3-BR-9-RJS",742810204600,"Petrobras","3BR  0009  RJS","RJ","Campos","BR","BR   ","BARRACUDA","M","N","Exploratório","Extensão","EXTENSÃO PARA PETRÓLEO","FECHADO","11/13/1993 0:00","12/11/1993 0:00","12/11/1993 0:00","Público","-22:35:42,026","-40:09:50,894",-22.5950072222,-40.1641372222,"SIRGAS2000","Definitiva","Vertical",NA,3128,NA,"MR",14,NA,1046,"NM",NA,"","","","","Existe","Existe","","","","Existe","","","","","","","","","","","","NS-15","PARAGON DPDS3 (NOBLE ROGER EASON)","3/1/2020 5:00",1993,1993,1993,"Exploratory","Successfull",3301009,3301306
"2336","chunk_3_4","chunk_3_9",2052,"9-MLS-108DA-RJS",74281021147,"Petrobras","9MLS108DARJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Especial","OUTRAS FINALIDADES","ABANDONADO PERMANENTEMENTE","12/1/2004 0:00","12/3/2004 0:00","12/6/2004 0:00","Público","-22:33:37,018","-40:01:30,212",-22.5602827777,-40.0250588888,"SIRGAS2000","Definitiva","Direcional",NA,1766,1766,"MR",26,0,1233,"NM",NA,"","","","Existe","","","","","","","","","","","","Existe","","","","","","P-23","PETROBRAS  XXIII","3/1/2020 5:00",2004,2004,2004,"Development","Other",3301009,3301306
"2337","chunk_3_4","chunk_3_9",1233,"7-BR-67HP-RJS",74281024733,"Petrobras","7BR67HPRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","FECHADO","5/2/2010 0:00","5/23/2010 0:00","5/23/2010 0:00","Público","-22:35:31,427","-40:09:59,067",-22.5920630555,-40.1664075,"SIRGAS2000","Definitiva","Horizontal",-2716,3550,3550,"MR",26,0,1025,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","Existe","","","","","SS-50","TRANSOCEAN DRILLER","3/1/2020 5:00",2010,2010,2010,"Development","Successfull",3301009,3301306
"2338","chunk_3_4","chunk_3_9",1151,"7-MLS-157H-RJS",74281025000,"Petrobras","7MLS157HRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","PRODUZINDO","8/23/2010 0:00","4/17/2011 0:00","5/29/2011 0:00","Público","-22:34:54,809","-40:01:53,675",-22.5818913888,-40.0315763888,"SIRGAS2000","Definitiva","Horizontal",-2823,4328,4328,"MR",14,0,1569,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-17","PARAGON DPDS2 (NOBLE LEO SEGERIUS)","3/1/2020 5:00",2010,2011,2011,"Development","Successfull",3301009,3301306
"2339","chunk_3_4","chunk_3_9",2625,"7-BR-36HPA-RJS",74281019569,"Petrobras","7BR36HPARJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Desenvolvimento","","PRODUZINDO","8/3/2001 0:00","NA/NA/NA","8/23/2001 0:00","Público","-22:33:44,508","-40:15:11,952",-22.5623633333,-40.25332,"SIRGAS2000","Definitiva","Horizontal",0,3445,3445,"MR",18,0,837,"NM",NA,"","","","Existe","","","","","","Existe","","","","","","Existe","","","","","","SS-37","OCEAN YATZI","3/1/2020 5:00",2001,2001,NA,"Development","Other",3301009,3301306
"2340","chunk_3_4","chunk_3_9",1377,"7-MLS-63HPA-RJS",74281024078,"Petrobras","7MLS63HPARJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","PRODUTOR COMERCIAL DE PETRÓLEO","PRODUZINDO","8/1/2009 0:00","8/13/2009 0:00","9/17/2009 0:00","Público","-22:35:19,822","-40:05:48,347",-22.5888394444,-40.0967630555,"SIRGAS2000","Definitiva","Horizontal",26822,0,3717,"MR",19,0,1114,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","SS-57","ENSCO 6002","3/1/2020 5:00",2009,2009,2009,"Development","Successfull",3301009,3301306
"2341","chunk_3_4","chunk_3_9",2635,"7-BR-36HP-RJS",74281019532,"Petrobras","7BR36HPRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Desenvolvimento","ABANDONADO POR OBJETIVO/ALVO NÃO ATINGIDO","ABANDONADO PERMANENTEMENTE","7/9/2001 0:00","7/31/2001 0:00","7/31/2001 0:00","Público","-22:33:44,502","-40:15:12,050",-22.5623616666,-40.2533472222,"SIRGAS2000","Definitiva","Horizontal",0,3704,3704,"MR",17,0,836,"NM",NA,"","","","","","","","","Existe","","","","","","","Existe","","","","","","SS-37","OCEAN YATZI","3/1/2020 5:00",2001,2001,2001,"Development","Unsuccessfull",3301009,3301306
"2342","chunk_3_4","chunk_3_9",2423,"9-BR-52D-RJS",74281020150,"Petrobras","9BR52DRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Especial","","ABANDONADO PERMANENTEMENTE","9/1/2002 0:00","9/14/2002 0:00","9/24/2002 0:00","Público","-22:35:04,317","-40:13:30,973",-22.5845325,-40.2252702777,"SIRGAS2000","Definitiva","Direcional",NA,2697,2697,"MR",26,0,914,"NM",NA,"","","","","Existe","","","","","Existe","","","","","","Existe","","","","","","SS-50","TRANSOCEAN DRILLER","3/1/2020 5:00",2002,2002,2002,"Development","Other",3301009,3301306
"2343","chunk_3_4","chunk_3_9",2503,"7-BR-44HP-RJS",74281019893,"Petrobras","7BR44HPRJS","RJ","Campos","BR","BR   ","BARRACUDA","M","S","Explotatório","Desenvolvimento","","PRODUZINDO","3/22/2002 0:00","4/7/2002 0:00","4/24/2002 0:00","Público","-22:33:50,875","-40:16:31,309",-22.5641319444,-40.2753636111,"SIRGAS2000","Definitiva","Horizontal",0,4025,4025,"MR",26,0,799,"NM",NA,"","","","","","","","","Existe","","","","","","","Existe","","","","","","SS-55","OCEAN ALLIANCE","3/1/2020 5:00",2002,2002,2002,"Development","Other",3301009,3301306
"2344","chunk_3_4","chunk_3_9",1022,"9-MLS-197-RJS",74281025354,"Petrobras","9MLS197RJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Especial","OBSERVAÇÃO","ABANDONADO PERMANENTEMENTE","2/13/2011 0:00","2/14/2011 0:00","2/14/2011 0:00","Público","-22:33:52,178","-40:04:42,024",-22.5644938888,-40.07834,"SIRGAS2000","Definitiva","Vertical",-1379,1392,1392,"MR",13,0,1077,"NM",NA,"","","","Existe","","","","","Existe","","","","","","","Existe","","","","","","NS-18","NOBLE MURAVLENKO","3/1/2020 5:00",2011,2011,2011,"Development","Other",3301009,3301306
"2345","chunk_3_4","chunk_3_9",2592,"7-MLS-39HPC-RJS",74281019645,"Petrobras","7MLS39HPCRJS","RJ","Campos","MLS","MLS  ","MARLIM SUL","M","S","Explotatório","Desenvolvimento","","ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO","10/8/2001 0:00","NA/NA/NA","10/25/2001 0:00","Público","-22:35:35,246","-40:02:17,279",-22.5931238888,-40.0381330555,"SIRGAS2000","Definitiva","Horizontal",NA,3622,3622,"MR",17,NA,1266,"NM",NA,"","","","","","","","","Existe","","","","","","","Existe","","","","","","NS-23","DEEPWATER NAVIGATOR","3/1/2020 5:00",2001,2001,NA,"Development","Other",3301009,3301306
